timestamp,mae,rmse,mape,bias,n_train,n_holdout
20260417112624,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417122603,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417132631,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417142630,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417152647,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417162606,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417172630,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417182540,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417192634,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417202603,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417212606,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417222650,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260417232609,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418002602,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418012545,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418022617,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418032620,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418042607,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418052604,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418062605,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418072600,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418082630,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418092620,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418102550,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418112603,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418122611,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418132614,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418142637,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418152620,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418162558,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418172634,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418182627,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418192626,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418202629,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418212621,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418222621,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260418232615,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419002614,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419012631,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419022647,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419032617,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419042618,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419052606,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419062555,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419072604,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419082617,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419092650,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419102621,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419112646,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419122625,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419132632,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419142616,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419152639,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419162605,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419172613,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419182636,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419192632,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419202629,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419212622,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419222655,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260419232600,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420002624,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420012644,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420022511,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420032444,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420042707,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420052724,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420062657,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420072544,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420082520,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420092514,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420102512,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420112512,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420122501,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420132518,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420142513,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420152555,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420162514,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420172523,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420182505,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420192546,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420202521,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420212635,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420222448,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260420232515,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260421002447,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260421012515,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260421022511,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260421032520,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260421042506,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260421052548,6470.719016938586,16568.75714231921,114.8572331908494,1447.1102005096752,1058,165
20260421062511,7213.564810825237,17157.896234959382,13936.220309488195,1681.0602604038909,1233,89
20260421072513,7213.564810825237,17157.896234959382,13936.220309488195,1681.0602604038909,1233,89
20260421082544,7213.564810825237,17157.896234959382,13936.220309488195,1681.0602604038909,1233,89
20260421092545,7213.564810825237,17157.896234959382,13936.220309488195,1681.0602604038909,1233,89
20260421102539,7213.564810825237,17157.896234959382,13936.220309488195,1681.0602604038909,1233,89
20260421112522,7213.564810825237,17157.896234959382,13936.220309488195,1681.0602604038909,1233,89
20260421122544,7213.564810825237,17157.896234959382,13936.220309488195,1681.0602604038909,1233,89
20260421132545,7213.564810825237,17157.896234959382,13936.220309488195,1681.0602604038909,1233,89
20260421142529,7213.564810825237,17157.896234959382,13936.220309488195,1681.0602604038909,1233,89
20260421152536,7213.564810825237,17157.896234959382,13936.220309488195,1681.0602604038909,1233,89
20260421162554,7213.564810825237,17157.896234959382,13936.220309488195,1681.0602604038909,1233,89
